State,Season,MMWR Week,Week ending date,Age Category,Sex,Race,Rate,Cumulative Rate
Michigan,2022-2023,19,05/13/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,20,05/20/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,21,05/27/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,22,06/03/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,23,06/10/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,24,06/17/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,25,06/24/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,26,07/01/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,27,07/08/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,28,07/15/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,29,07/22/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,30,07/29/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,31,08/05/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,32,08/12/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,33,08/19/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,34,08/26/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,35,09/02/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,36,09/09/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,37,09/16/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,38,09/23/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,39,09/30/2023 12:00:00 AM,0-<1 yr,Overall,Overall,0,2887.5
Michigan,2022-2023,40,10/08/2022 12:00:00 AM,1-4 yr,Overall,Overall,16.6,16.6
Michigan,2022-2023,41,10/15/2022 12:00:00 AM,1-4 yr,Overall,Overall,29.6,46.2
Michigan,2022-2023,42,10/22/2022 12:00:00 AM,1-4 yr,Overall,Overall,29.6,75.8
Michigan,2022-2023,43,10/29/2022 12:00:00 AM,1-4 yr,Overall,Overall,42.5,118.4
Michigan,2022-2023,44,11/05/2022 12:00:00 AM,1-4 yr,Overall,Overall,57.3,175.7
Michigan,2022-2023,45,11/12/2022 12:00:00 AM,1-4 yr,Overall,Overall,57.3,233
Michigan,2022-2023,46,11/19/2022 12:00:00 AM,1-4 yr,Overall,Overall,48.1,281.1
Michigan,2022-2023,47,11/26/2022 12:00:00 AM,1-4 yr,Overall,Overall,25.9,307
Michigan,2022-2023,48,12/03/2022 12:00:00 AM,1-4 yr,Overall,Overall,29.6,336.6
Michigan,2022-2023,49,12/10/2022 12:00:00 AM,1-4 yr,Overall,Overall,18.5,355.1
Michigan,2022-2023,50,12/17/2022 12:00:00 AM,1-4 yr,Overall,Overall,9.2,364.4
Michigan,2022-2023,51,12/24/2022 12:00:00 AM,1-4 yr,Overall,Overall,7.4,371.8
Michigan,2022-2023,52,12/31/2022 12:00:00 AM,1-4 yr,Overall,Overall,3.7,375.5
Michigan,2022-2023,1,01/07/2023 12:00:00 AM,1-4 yr,Overall,Overall,5.5,381
Michigan,2022-2023,2,01/14/2023 12:00:00 AM,1-4 yr,Overall,Overall,3.7,384.7
Michigan,2022-2023,3,01/21/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,384.7
Michigan,2022-2023,4,01/28/2023 12:00:00 AM,1-4 yr,Overall,Overall,1.8,386.6
Michigan,2022-2023,5,02/04/2023 12:00:00 AM,1-4 yr,Overall,Overall,1.8,388.4
Michigan,2022-2023,6,02/11/2023 12:00:00 AM,1-4 yr,Overall,Overall,1.8,390.3
Michigan,2022-2023,7,02/18/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,390.3
Michigan,2022-2023,8,02/25/2023 12:00:00 AM,1-4 yr,Overall,Overall,1.8,392.1
Michigan,2022-2023,9,03/04/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,392.1
Michigan,2022-2023,10,03/11/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,392.1
Michigan,2022-2023,11,03/18/2023 12:00:00 AM,1-4 yr,Overall,Overall,1.8,394
Michigan,2022-2023,12,03/25/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,394
Michigan,2022-2023,13,04/01/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,394
Michigan,2022-2023,14,04/08/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,394
Michigan,2022-2023,15,04/15/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,394
Michigan,2022-2023,16,04/22/2023 12:00:00 AM,1-4 yr,Overall,Overall,1.8,395.8
Michigan,2022-2023,17,04/29/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,395.8
Michigan,2022-2023,18,05/06/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,395.8
Michigan,2022-2023,19,05/13/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,395.8
Michigan,2022-2023,20,05/20/2023 12:00:00 AM,1-4 yr,Overall,Overall,1.8,397.7
Michigan,2022-2023,21,05/27/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,22,06/03/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,23,06/10/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,24,06/17/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,25,06/24/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,26,07/01/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,27,07/08/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,28,07/15/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,29,07/22/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,30,07/29/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,31,08/05/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,32,08/12/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,33,08/19/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,34,08/26/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,35,09/02/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,36,09/09/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,37,09/16/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,397.7
Michigan,2022-2023,38,09/23/2023 12:00:00 AM,1-4 yr,Overall,Overall,1.8,399.5
Michigan,2022-2023,39,09/30/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,399.5
Michigan,2022-2023,40,10/08/2022 12:00:00 AM,18+ (Adults),Overall,Overall,0.4,0.4
Michigan,2022-2023,41,10/15/2022 12:00:00 AM,18+ (Adults),Overall,Overall,0.4,0.8
Michigan,2022-2023,42,10/22/2022 12:00:00 AM,18+ (Adults),Overall,Overall,0.6,1.4
Michigan,2022-2023,43,10/29/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.4,2.8
Michigan,2022-2023,44,11/05/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.4,4.2
Michigan,2022-2023,45,11/12/2022 12:00:00 AM,18+ (Adults),Overall,Overall,2,6.2
Michigan,2022-2023,46,11/19/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.9,8.1
Michigan,2022-2023,47,11/26/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.5,9.6
Michigan,2022-2023,48,12/03/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.8,11.4
Michigan,2022-2023,49,12/10/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.7,13.1
Michigan,2022-2023,50,12/17/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.2,14.3
Michigan,2022-2023,51,12/24/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1,15.3
Michigan,2022-2023,52,12/31/2022 12:00:00 AM,18+ (Adults),Overall,Overall,0.9,16.2
Michigan,2022-2023,1,01/07/2023 12:00:00 AM,18+ (Adults),Overall,Overall,1.1,17.3
Michigan,2022-2023,2,01/14/2023 12:00:00 AM,18+ (Adults),Overall,Overall,1.2,18.5
Michigan,2022-2023,3,01/21/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.5,19
Michigan,2022-2023,4,01/28/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.3,19.3
Michigan,2022-2023,5,02/04/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.2,19.5
Michigan,2022-2023,6,02/11/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.3,19.8
Michigan,2022-2023,7,02/18/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.2,20
Michigan,2022-2023,8,02/25/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,20.1
Michigan,2022-2023,9,03/04/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,20.2
Michigan,2022-2023,10,03/11/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,20.3
Michigan,2022-2023,11,03/18/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.5,20.8
Michigan,2022-2023,12,03/25/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,20.9
Michigan,2022-2023,13,04/01/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.3,21.2
Michigan,2022-2023,14,04/08/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,21.3
Michigan,2022-2023,15,04/15/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,16,04/22/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,17,04/29/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,18,05/06/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,19,05/13/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,20,05/20/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,21,05/27/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,22,06/03/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,23,06/10/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,24,06/17/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,25,06/24/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,26,07/01/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,27,07/08/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,28,07/15/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,29,07/22/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,30,07/29/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,31,08/05/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,32,08/12/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,33,08/19/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,34,08/26/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,35,09/02/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.3
Michigan,2022-2023,36,09/09/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,21.4
Michigan,2022-2023,37,09/16/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.4
Michigan,2022-2023,38,09/23/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.4
Michigan,2022-2023,39,09/30/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,21.4
Michigan,2022-2023,40,10/08/2022 12:00:00 AM,18-49 years,Overall,Overall,0,0
Michigan,2022-2023,41,10/15/2022 12:00:00 AM,18-49 years,Overall,Overall,0.2,0.2
Michigan,2022-2023,42,10/22/2022 12:00:00 AM,18-49 years,Overall,Overall,0,0.2
Michigan,2022-2023,43,10/29/2022 12:00:00 AM,18-49 years,Overall,Overall,0.5,0.7
Michigan,2022-2023,44,11/05/2022 12:00:00 AM,18-49 years,Overall,Overall,0.4,1.1
Michigan,2022-2023,45,11/12/2022 12:00:00 AM,18-49 years,Overall,Overall,0.5,1.6
Michigan,2022-2023,46,11/19/2022 12:00:00 AM,18-49 years,Overall,Overall,0.9,2.5
Michigan,2022-2023,47,11/26/2022 12:00:00 AM,18-49 years,Overall,Overall,0.4,2.9
Michigan,2022-2023,48,12/03/2022 12:00:00 AM,18-49 years,Overall,Overall,0.4,3.2
Michigan,2022-2023,49,12/10/2022 12:00:00 AM,18-49 years,Overall,Overall,0.2,3.4
Michigan,2022-2023,50,12/17/2022 12:00:00 AM,18-49 years,Overall,Overall,0.2,3.6
Michigan,2022-2023,51,12/24/2022 12:00:00 AM,18-49 years,Overall,Overall,0.5,4.1
Michigan,2022-2023,52,12/31/2022 12:00:00 AM,18-49 years,Overall,Overall,0.2,4.3
Michigan,2022-2023,1,01/07/2023 12:00:00 AM,18-49 years,Overall,Overall,0.4,4.7
Michigan,2022-2023,2,01/14/2023 12:00:00 AM,18-49 years,Overall,Overall,0.4,5
Michigan,2022-2023,3,01/21/2023 12:00:00 AM,18-49 years,Overall,Overall,0.2,5.2
Michigan,2022-2023,4,01/28/2023 12:00:00 AM,18-49 years,Overall,Overall,0.2,5.4
Michigan,2022-2023,5,02/04/2023 12:00:00 AM,18-49 years,Overall,Overall,0.2,5.6
Michigan,2022-2023,6,02/11/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.6
Michigan,2022-2023,7,02/18/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.6
Michigan,2022-2023,8,02/25/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.6
Michigan,2022-2023,9,03/04/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.6
Michigan,2022-2023,10,03/11/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.6
Michigan,2022-2023,11,03/18/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.6
Michigan,2022-2023,12,03/25/2023 12:00:00 AM,18-49 years,Overall,Overall,0.2,5.7
Michigan,2022-2023,13,04/01/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,14,04/08/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,15,04/15/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,16,04/22/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,17,04/29/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,18,05/06/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,19,05/13/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,20,05/20/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,21,05/27/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,22,06/03/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,23,06/10/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,24,06/17/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,25,06/24/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,26,07/01/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,27,07/08/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,28,07/15/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,29,07/22/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,30,07/29/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,31,08/05/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,32,08/12/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,33,08/19/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,34,08/26/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,35,09/02/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,36,09/09/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,37,09/16/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,38,09/23/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,39,09/30/2023 12:00:00 AM,18-49 years,Overall,Overall,0,5.7
Michigan,2022-2023,40,10/08/2022 12:00:00 AM,5-17 years,Overall,Overall,3.2,3.2
Michigan,2022-2023,41,10/15/2022 12:00:00 AM,5-17 years,Overall,Overall,2.1,5.3
Michigan,2022-2023,42,10/22/2022 12:00:00 AM,5-17 years,Overall,Overall,1.6,6.9
Michigan,2022-2023,43,10/29/2022 12:00:00 AM,5-17 years,Overall,Overall,3.2,10.2
Michigan,2022-2023,44,11/05/2022 12:00:00 AM,5-17 years,Overall,Overall,4.3,14.4
Michigan,2022-2023,45,11/12/2022 12:00:00 AM,5-17 years,Overall,Overall,3.7,18.2
Michigan,2022-2023,46,11/19/2022 12:00:00 AM,5-17 years,Overall,Overall,4.3,22.5
Michigan,2022-2023,47,11/26/2022 12:00:00 AM,5-17 years,Overall,Overall,0,22.5
Michigan,2022-2023,48,12/03/2022 12:00:00 AM,5-17 years,Overall,Overall,1.6,24.1
Michigan,2022-2023,49,12/10/2022 12:00:00 AM,5-17 years,Overall,Overall,1.1,25.1
Michigan,2022-2023,50,12/17/2022 12:00:00 AM,5-17 years,Overall,Overall,1.1,26.2
Michigan,2022-2023,51,12/24/2022 12:00:00 AM,5-17 years,Overall,Overall,1.1,27.3
Michigan,2022-2023,52,12/31/2022 12:00:00 AM,5-17 years,Overall,Overall,1.1,28.3
Michigan,2022-2023,1,01/07/2023 12:00:00 AM,5-17 years,Overall,Overall,0,28.3
Michigan,2022-2023,2,01/14/2023 12:00:00 AM,5-17 years,Overall,Overall,0.5,28.9
Michigan,2022-2023,3,01/21/2023 12:00:00 AM,5-17 years,Overall,Overall,0,28.9
Michigan,2022-2023,4,01/28/2023 12:00:00 AM,5-17 years,Overall,Overall,0,28.9
Michigan,2022-2023,5,02/04/2023 12:00:00 AM,5-17 years,Overall,Overall,0.5,29.4
Michigan,2022-2023,6,02/11/2023 12:00:00 AM,5-17 years,Overall,Overall,0,29.4
Michigan,2022-2023,7,02/18/2023 12:00:00 AM,5-17 years,Overall,Overall,0,29.4
Michigan,2022-2023,8,02/25/2023 12:00:00 AM,5-17 years,Overall,Overall,0,29.4
Michigan,2022-2023,9,03/04/2023 12:00:00 AM,5-17 years,Overall,Overall,0,29.4
Michigan,2022-2023,10,03/11/2023 12:00:00 AM,5-17 years,Overall,Overall,0.5,29.9
Michigan,2022-2023,11,03/18/2023 12:00:00 AM,5-17 years,Overall,Overall,0.5,30.5
Michigan,2022-2023,12,03/25/2023 12:00:00 AM,5-17 years,Overall,Overall,0.5,31
Michigan,2022-2023,13,04/01/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,14,04/08/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,15,04/15/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,16,04/22/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,17,04/29/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,18,05/06/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,19,05/13/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,20,05/20/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,21,05/27/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,22,06/03/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,23,06/10/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,24,06/17/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,25,06/24/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,26,07/01/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,27,07/08/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,28,07/15/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,29,07/22/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,30,07/29/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,31,08/05/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,32,08/12/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,33,08/19/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,34,08/26/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,35,09/02/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,36,09/09/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,37,09/16/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,38,09/23/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,39,09/30/2023 12:00:00 AM,5-17 years,Overall,Overall,0,31
Michigan,2022-2023,40,10/08/2022 12:00:00 AM,50-64 years,Overall,Overall,0.4,0.4
Michigan,2022-2023,41,10/15/2022 12:00:00 AM,50-64 years,Overall,Overall,1.3,1.7
Michigan,2022-2023,42,10/22/2022 12:00:00 AM,50-64 years,Overall,Overall,0.4,2.1
Michigan,2022-2023,43,10/29/2022 12:00:00 AM,50-64 years,Overall,Overall,0.9,3
Michigan,2022-2023,44,11/05/2022 12:00:00 AM,50-64 years,Overall,Overall,0.9,3.9
Michigan,2022-2023,45,11/12/2022 12:00:00 AM,50-64 years,Overall,Overall,3.9,7.7
Michigan,2022-2023,46,11/19/2022 12:00:00 AM,50-64 years,Overall,Overall,2.6,10.3
Michigan,2022-2023,47,11/26/2022 12:00:00 AM,50-64 years,Overall,Overall,1.7,12
Michigan,2022-2023,48,12/03/2022 12:00:00 AM,50-64 years,Overall,Overall,1.7,13.7
Michigan,2022-2023,49,12/10/2022 12:00:00 AM,50-64 years,Overall,Overall,1.7,15.4
Michigan,2022-2023,50,12/17/2022 12:00:00 AM,50-64 years,Overall,Overall,1.3,16.7
Michigan,2022-2023,51,12/24/2022 12:00:00 AM,50-64 years,Overall,Overall,0.9,17.6
Michigan,2022-2023,52,12/31/2022 12:00:00 AM,50-64 years,Overall,Overall,0.4,18
Michigan,2022-2023,1,01/07/2023 12:00:00 AM,50-64 years,Overall,Overall,0,18
Michigan,2022-2023,2,01/14/2023 12:00:00 AM,50-64 years,Overall,Overall,0.4,18.4
Michigan,2022-2023,3,01/21/2023 12:00:00 AM,50-64 years,Overall,Overall,0.4,18.8
Michigan,2022-2023,4,01/28/2023 12:00:00 AM,50-64 years,Overall,Overall,0,18.8
Michigan,2022-2023,5,02/04/2023 12:00:00 AM,50-64 years,Overall,Overall,0,18.8
Michigan,2022-2023,6,02/11/2023 12:00:00 AM,50-64 years,Overall,Overall,0,18.8
Michigan,2022-2023,7,02/18/2023 12:00:00 AM,50-64 years,Overall,Overall,0,18.8
Michigan,2022-2023,8,02/25/2023 12:00:00 AM,50-64 years,Overall,Overall,0.4,19.3
Michigan,2022-2023,9,03/04/2023 12:00:00 AM,50-64 years,Overall,Overall,0,19.3
Michigan,2022-2023,10,03/11/2023 12:00:00 AM,50-64 years,Overall,Overall,0,19.3
Michigan,2022-2023,11,03/18/2023 12:00:00 AM,50-64 years,Overall,Overall,0.4,19.7
Michigan,2022-2023,12,03/25/2023 12:00:00 AM,50-64 years,Overall,Overall,0,19.7
Michigan,2022-2023,13,04/01/2023 12:00:00 AM,50-64 years,Overall,Overall,0,19.7
Michigan,2022-2023,14,04/08/2023 12:00:00 AM,50-64 years,Overall,Overall,0.4,20.1
Michigan,2022-2023,15,04/15/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,16,04/22/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,17,04/29/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,18,05/06/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,19,05/13/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,20,05/20/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,21,05/27/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,22,06/03/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,23,06/10/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,24,06/17/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,25,06/24/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,26,07/01/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,27,07/08/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,28,07/15/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,29,07/22/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,30,07/29/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,31,08/05/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,32,08/12/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,33,08/19/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,34,08/26/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,35,09/02/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
Michigan,2022-2023,36,09/09/2023 12:00:00 AM,50-64 years,Overall,Overall,0,20.1
